specimen_collection_date,overall_segment,vaccination_status,sf_population,new_cases,new_cases_7_day_avg,new_case_rate,new_case_rate_7_day_avg,pct_tot_new_cases,pct_tot_new_cases_7_day_avg,data_as_of,data_loaded_at
09/19/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,142,95.43,16.24,10.91,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/20/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,98,91.86,11.21,10.5,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/21/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,104,92.14,11.89,10.54,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/22/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,104,93,11.89,10.63,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/23/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,95,90.71,10.86,10.37,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/24/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,69,94.29,7.89,10.78,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/25/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,62,96.29,7.09,11.01,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/26/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,125,93.86,14.29,10.73,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/27/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,90,92.71,10.29,10.6,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/28/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,120,95,13.72,10.86,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/29/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,115,96.57,13.15,11.04,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
09/30/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,100,97.29,11.43,11.12,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/01/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,55,95.29,6.29,10.9,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/02/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,50,93.57,5.72,10.7,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/03/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,133,94.71,15.21,10.83,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/04/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,130,100.43,14.86,11.48,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/05/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,88,95.86,10.06,10.96,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/06/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,87,91.86,9.95,10.5,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/07/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,79,88.86,9.03,10.16,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/08/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,61,89.71,6.98,10.26,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/09/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,49,89.57,5.6,10.24,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/10/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,92,83.71,10.52,9.57,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/11/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,104,80,11.89,9.15,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/12/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,98,81.43,11.21,9.31,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/13/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,86,81.29,9.83,9.29,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/14/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,86,82.29,9.83,9.41,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/15/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,46,80.14,5.26,9.16,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/16/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,49,80.14,5.6,9.16,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/17/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,112,83,12.81,9.49,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/18/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,87,80.57,9.95,9.21,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/19/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,87,79,9.95,9.03,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/20/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,71,76.86,8.12,8.79,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/21/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,61,73.29,6.98,8.38,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/22/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,38,72.14,4.35,8.25,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/23/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,32,69.71,3.66,7.97,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/24/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,97,67.57,11.09,7.73,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/25/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,117,71.86,13.38,8.22,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/26/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,101,73.86,11.55,8.45,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/27/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,82,75.43,9.38,8.62,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/28/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,78,77.86,8.92,8.9,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/29/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,56,80.43,6.4,9.2,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/30/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,51,83.14,5.83,9.51,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
10/31/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,139,89.14,15.89,10.19,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/01/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,101,86.86,11.55,9.93,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/02/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,118,89.29,13.49,10.21,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/03/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,110,93.29,12.58,10.67,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/04/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,112,98.14,12.81,11.22,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/05/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,51,97.43,5.83,11.14,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/06/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,64,99.29,7.32,11.35,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/07/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,154,101.43,17.61,11.6,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/08/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,105,102,12.01,11.66,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/09/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,119,102.14,13.61,11.68,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/10/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,112,102.43,12.81,11.71,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/11/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,95,100,10.86,11.43,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/12/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,72,103,8.23,11.78,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/13/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,62,102.71,7.09,11.74,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/14/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,124,98.43,14.18,11.25,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/15/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,135,102.71,15.44,11.74,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/16/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,152,107.43,17.38,12.28,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/17/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,144,112,16.47,12.81,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/18/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,124,116.14,14.18,13.28,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/19/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,101,120.29,11.55,13.75,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/20/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,67,121,7.66,13.84,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/21/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,221,134.86,25.27,15.42,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/22/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,185,142,21.15,16.24,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/23/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,151,141.86,17.27,16.22,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/24/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,64,130.43,7.32,14.91,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/25/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,159,135.43,18.18,15.49,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/26/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,121,138.29,13.84,15.81,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/27/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,132,147.57,15.09,16.87,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/28/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,323,162.14,36.93,18.54,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/29/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,270,174.29,30.87,19.93,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
11/30/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,243,187.43,27.79,21.43,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/01/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,221,209.86,25.27,24,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/02/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,207,216.71,23.67,24.78,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/03/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,109,215,12.46,24.58,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/04/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,109,211.71,12.46,24.21,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/05/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,302,208.71,34.53,23.87,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/06/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,257,206.86,29.39,23.65,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/07/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,238,206.14,27.21,23.57,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/08/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,220,206,25.16,23.55,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/09/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,222,208.14,25.38,23.8,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/10/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,97,206.43,11.09,23.6,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/11/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,128,209.14,14.64,23.91,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/12/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,287,207,32.82,23.67,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/13/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,216,201.14,24.7,23,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/14/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,226,199.43,25.84,22.8,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/15/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,161,191,18.41,21.84,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/16/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,197,187.43,22.53,21.43,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/17/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,98,187.57,11.21,21.45,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/18/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,97,183.14,11.09,20.94,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/19/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,275,181.43,31.44,20.75,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/20/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,180,176.29,20.58,20.16,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/21/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,223,175.86,25.5,20.11,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/22/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,161,175.86,18.41,20.11,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/23/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,166,171.43,18.98,19.6,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/24/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,91,170.43,10.41,19.49,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/25/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,41,162.43,4.69,18.57,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/26/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,167,147,19.1,16.81,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/27/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,209,151.14,23.9,17.28,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/28/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,165,142.86,18.87,16.33,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/29/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,143,140.29,16.35,16.04,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/30/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,157,139,17.95,15.89,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
12/31/2022 12:00:00 AM,Cases in All San Franciscans,All,874551,70,136,8,15.55,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/01/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,39,135.71,4.46,15.52,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/02/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,132,130.71,15.09,14.95,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/03/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,200,129.43,22.87,14.8,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/04/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,106,121,12.12,13.84,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/05/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,101,115,11.55,13.15,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/06/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,161,115.57,18.41,13.21,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/07/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,72,115.86,8.23,13.25,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/08/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,60,118.86,6.86,13.59,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/09/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,136,119.43,15.55,13.66,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/10/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,88,103.43,10.06,11.83,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/11/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,91,101.29,10.41,11.58,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/12/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,64,96,7.32,10.98,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/13/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,80,84.43,9.15,9.65,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/14/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,34,79,3.89,9.03,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/15/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,36,75.57,4.12,8.64,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/16/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,59,64.57,6.75,7.38,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/17/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,81,63.57,9.26,7.27,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/18/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,73,61,8.35,6.98,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/19/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,71,62,8.12,7.09,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/20/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,71,60.71,8.12,6.94,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/21/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,38,61.29,4.35,7.01,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/22/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,41,62,4.69,7.09,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/23/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,81,65.14,9.26,7.45,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/24/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,70,63.57,8,7.27,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/25/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,72,63.43,8.23,7.25,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/26/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,70,63.29,8,7.24,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/27/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,82,64.86,9.38,7.42,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/28/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,35,64.43,4,7.37,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/29/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,41,64.43,4.69,7.37,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/30/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,100,67.14,11.43,7.68,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
01/31/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,88,69.71,10.06,7.97,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/01/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,101,73.86,11.55,8.45,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/02/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,81,75.43,9.26,8.62,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/03/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,101,78.14,11.55,8.94,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/04/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,70,83.14,8,9.51,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/05/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,52,84.71,5.95,9.69,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/06/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,109,86,12.46,9.83,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/07/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,82,85.14,9.38,9.74,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/08/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,86,83,9.83,9.49,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/09/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,87,83.86,9.95,9.59,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/10/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,111,85.29,12.69,9.75,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/11/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,58,83.57,6.63,9.56,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/12/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,60,84.71,6.86,9.69,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/13/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,120,86.29,13.72,9.87,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/14/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,87,87,9.95,9.95,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/15/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,90,87.57,10.29,10.01,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/16/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,98,89.14,11.21,10.19,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/17/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,94,86.71,10.75,9.92,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/18/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,66,87.86,7.55,10.05,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/19/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,71,89.43,8.12,10.23,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/20/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,82,84,9.38,9.6,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/21/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,125,89.43,14.29,10.23,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/22/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,114,92.86,13.04,10.62,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/23/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,112,94.86,12.81,10.85,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/24/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,118,98.29,13.49,11.24,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/25/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,65,98.14,7.43,11.22,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/26/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,51,95.29,5.83,10.9,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/27/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,109,99.14,12.46,11.34,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
02/28/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,113,97.43,12.92,11.14,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
03/01/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,100,95.43,11.43,10.91,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
03/02/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,80,90.86,9.15,10.39,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
03/03/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,94,87.43,10.75,10,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
03/04/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,54,85.86,6.17,9.82,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
03/05/2023 12:00:00 AM,Cases in All San Franciscans,All,874551,52,86,5.95,9.83,100,100,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
